Luca,Bel,F,707,734-5469,FRESNO,CA,93729,S,N,4.0,8.951314,87,0,0,3.5727379569999997,1.3862943611198906
Luca,Bel,F,707,734-5469,FRESNO,CA,93729,S,N,4.0,8.951314,87,0,0,3.5727379569999997,1.3862943611198906
Gianna,Khouja,M,860,895-5678,GAYLORDSVILLE,CT,6755,S,N,7.5,5.0,12750,0,0,3.1125,2.0149030205422647
Gianna,Khouja,M,860,895-5678,GAYLORDSVILLE,CT,6755,S,N,7.5,5.0,12750,0,0,3.1125,2.0149030205422647
Syunsuke,Fegeas,F,952,868-4369,PINE CITY,MN,55063,M,Y,8.0,7.85,0,6600,3300,5.5028500000000005,2.0794415416798357
Syunsuke,Fegeas,F,952,868-4369,PINE CITY,MN,55063,M,Y,8.0,7.85,0,6600,3300,5.5028500000000005,2.0794415416798357
Povl,Yamashita,M,603,828-8819,RYE,NH,3870,S,N,8.5,0.0,0,0,0,0.0,2.1400661634962708
Povl,Yamashita,M,603,828-8819,RYE,NH,3870,S,N,8.5,0.0,0,0,0,0.0,2.1400661634962708
Djamila,Canon,M,787,767-2269,ANGELES,PR,611,S,N,7.5,0.0,0,0,0,0.0,2.0149030205422647
Djamila,Canon,M,787,767-2269,ANGELES,PR,611,S,N,7.5,0.0,0,0,0,0.0,2.0149030205422647
Chengwen,Carreras,F,931,506-6377,FINGER,TN,38334,S,N,3.5,0.0,0,0,0,0.0,1.252762968495368
Chengwen,Carreras,F,931,506-6377,FINGER,TN,38334,S,N,3.5,0.0,0,0,0,0.0,1.252762968495368
Filiberto,Coyle,M,603,136-4667,INTERVALE,NH,3845,M,Y,3.5,0.0,0,0,0,0.0,1.252762968495368
Filiberto,Coyle,M,603,136-4667,INTERVALE,NH,3845,M,Y,3.5,0.0,0,0,0,0.0,1.252762968495368
Lionel,Whitcomb,F,860,565-1098,RIVERSIDE,CT,6878,S,N,7.0,5.0,12750,0,0,2.8625,1.9459101490553132
Lionel,Whitcomb,F,860,565-1098,RIVERSIDE,CT,6878,S,N,7.0,5.0,12750,0,0,2.8625,1.9459101490553132
Umest,Bian,F,208,859-5844,EDEN,ID,83325,S,Y,9.0,7.8,3300,0,3300,6.505199999999999,2.1972245773362196
Umest,Bian,F,208,859-5844,EDEN,ID,83325,S,Y,9.0,7.8,3300,0,3300,6.505199999999999,2.1972245773362196
Linlin,Liptay,F,518,850-4797,BRONX,NY,10455,S,N,2.0,4.0695124,0,0,0,0.81390248,0.6931471805599453
Linlin,Liptay,F,518,850-4797,BRONX,NY,10455,S,N,2.0,4.0695124,0,0,0,0.81390248,0.6931471805599453
Vuk,Bittianda,F,719,553-2243,BLACK HAWK,CO,80422,M,Y,2.0,4.63,0,0,0,0.926,0.6931471805599453
Vuk,Bittianda,F,719,553-2243,BLACK HAWK,CO,80422,M,Y,2.0,4.63,0,0,0,0.926,0.6931471805599453
Thea,Syre,F,423,658-4117,SPARTA,TN,38583,S,Y,6.0,0.0,0,0,0,0.0,1.791759469228055
Thea,Syre,F,423,658-4117,SPARTA,TN,38583,S,Y,6.0,0.0,0,0,0,0.0,1.791759469228055
Rafal,Olshen,F,815,363-9243,HILLSBORO,IL,62049,M,N,6.0,3.0,0,4000,0,1.68,1.791759469228055
Rafal,Olshen,F,815,363-9243,HILLSBORO,IL,62049,M,N,6.0,3.0,0,4000,0,1.68,1.791759469228055
Zanoni,Togni,M,773,601-4452,ROCHESTER,IL,62563,S,Y,6.5,3.0,2000,0,2000,1.83,1.8718021769015913
Zanoni,Togni,M,773,601-4452,ROCHESTER,IL,62563,S,Y,6.5,3.0,2000,0,2000,1.83,1.8718021769015913
Raimundo,Orlowski,F,985,574-1204,LOCKPORT,LA,70374,S,Y,4.0,6.0,4500,0,1000,2.07,1.3862943611198906
Raimundo,Orlowski,F,985,574-1204,LOCKPORT,LA,70374,S,Y,4.0,6.0,4500,0,1000,2.07,1.3862943611198906
Meliu,Schend,F,413,604-5035,CHICOPEE,MA,1013,M,Y,6.0,5.3,0,7150,1000,2.74805,1.791759469228055
Meliu,Schend,F,413,604-5035,CHICOPEE,MA,1013,M,Y,6.0,5.3,0,7150,1000,2.74805,1.791759469228055
Padmanabhan,Alves,F,410,131-8069,GERMANTOWN,MD,20876,M,Y,4.0,4.75,0,4800,2400,1.558,1.3862943611198906
Padmanabhan,Alves,F,410,131-8069,GERMANTOWN,MD,20876,M,Y,4.0,4.75,0,4800,2400,1.558,1.3862943611198906
Gerth,Anton,F,509,165-9398,SPOKANE,WA,99224,M,N,8.5,0.0,0,0,0,0.0,2.1400661634962708
Gerth,Anton,F,509,165-9398,SPOKANE,WA,99224,M,N,8.5,0.0,0,0,0,0.0,2.1400661634962708
Santonu,Beer,F,605,557-1802,WAKONDA,SD,57073,S,N,2.5,0.0,0,0,0,0.0,0.9162907318741551
Santonu,Beer,F,605,557-1802,WAKONDA,SD,57073,S,N,2.5,0.0,0,0,0,0.0,0.9162907318741551
Kimon,Besl,F,808,199-9243,KURTISTOWN,HI,96760,M,N,2.5,5.546053,0,2080,0,1.271155348,0.9162907318741551
Kimon,Besl,F,808,199-9243,KURTISTOWN,HI,96760,M,N,2.5,5.546053,0,2080,0,1.271155348,0.9162907318741551
Nandlal,Derks,M,802,668-2845,PEACHAM,VT,5862,M,N,2.0,3.6,0,6600,0,0.4824,0.6931471805599453
Nandlal,Derks,M,802,668-2845,PEACHAM,VT,5862,M,N,2.0,3.6,0,6600,0,0.4824,0.6931471805599453
Chrysantos,Edler,M,207,129-3441,PORTAGE,ME,4768,M,Y,1.5,6.9580293,0,5700,2850,0.4487928899,0.4054651081081644
Chrysantos,Edler,M,207,129-3441,PORTAGE,ME,4768,M,Y,1.5,6.9580293,0,5700,2850,0.4487928899,0.4054651081081644
Jolanta,Conry,F,270,358-7216,RHODELIA,KY,40161,S,Y,5.0,4.611111,20,0,20,2.303711056,1.6094379124341003
Jolanta,Conry,F,270,358-7216,RHODELIA,KY,40161,S,Y,5.0,4.611111,20,0,20,2.303711056,1.6094379124341003
Liang,Herlihy,M,308,991-3072,LA VISTA,NE,68128,M,Y,7.0,6.84,0,206,103,4.7668644,1.9459101490553132
Liang,Herlihy,M,308,991-3072,LA VISTA,NE,68128,M,Y,7.0,6.84,0,206,103,4.7668644,1.9459101490553132
Kitty,Manmatha,F,757,925-9562,ROANOKE,VA,24001,M,N,8.0,5.75,0,1800,0,4.4965,2.0794415416798357
Kitty,Manmatha,F,757,925-9562,ROANOKE,VA,24001,M,N,8.0,5.75,0,1800,0,4.4965,2.0794415416798357
Andras,Sikic,F,615,460-6553,SLAYDEN,TN,37165,M,N,3.0,0.0,0,0,0,0.0,1.0986122886681098
Andras,Sikic,F,615,460-6553,SLAYDEN,TN,37165,M,N,3.0,0.0,0,0,0,0.0,1.0986122886681098
Vance,Czaja,M,720,891-5523,DENVER,CO,80233,M,Y,10.0,4.63,0,0,0,4.63,2.302585092994046
Vance,Czaja,M,720,891-5523,DENVER,CO,80233,M,Y,10.0,4.63,0,0,0,4.63,2.302585092994046
Kwangjo,Wilm,F,570,939-3047,WEST PITTSBURG,PA,16160,S,Y,8.5,3.07,0,0,0,2.6095,2.1400661634962708
Kwangjo,Wilm,F,570,939-3047,WEST PITTSBURG,PA,16160,S,Y,8.5,3.07,0,0,0,2.6095,2.1400661634962708
Arno,Milicic,M,219,903-7154,SOUTH BEND,IN,46624,S,N,8.0,3.4,1000,0,0,2.686,2.0794415416798357
Arno,Milicic,M,219,903-7154,SOUTH BEND,IN,46624,S,N,8.0,3.4,1000,0,0,2.686,2.0794415416798357
Kui,Lamparter,M,859,299-9400,NEW CASTLE,KY,40050,M,N,4.5,4.333333,0,40,0,1.948266517,1.5040773967762742
Kui,Lamparter,M,859,299-9400,NEW CASTLE,KY,40050,M,N,4.5,4.333333,0,40,0,1.948266517,1.5040773967762742
Przemyslaw,Kamsties,F,203,145-9348,MARION,CT,6444,S,N,10.0,5.0,12750,0,0,4.3625,2.302585092994046
Przemyslaw,Kamsties,F,203,145-9348,MARION,CT,6444,S,N,10.0,5.0,12750,0,0,4.3625,2.302585092994046
Abdel,Raza,F,848,185-6832,ROCKAWAY,NJ,7866,M,N,10.0,2.6616669,0,2000,0,2.608433562,2.302585092994046
Abdel,Raza,F,848,185-6832,ROCKAWAY,NJ,7866,M,N,10.0,2.6616669,0,2000,0,2.608433562,2.302585092994046
Yongdong,Arthur,M,302,715-3159,WILMINGTON,DE,19890,S,N,2.5,3.5636363,110,0,0,0.8869890751,0.9162907318741551
Yongdong,Arthur,M,302,715-3159,WILMINGTON,DE,19890,S,N,2.5,3.5636363,110,0,0,0.8869890751,0.9162907318741551
Knut,Plattner,F,731,509-2582,HICKMAN,TN,38567,M,Y,4.5,0.0,0,0,0,0.0,1.5040773967762742
Knut,Plattner,F,731,509-2582,HICKMAN,TN,38567,M,Y,4.5,0.0,0,0,0,0.0,1.5040773967762742
Kerima,Codenie,F,802,862-4740,WEST RUPERT,VT,5776,S,N,0.5,3.6,3300,0,0,0.061200000000000004,-0.6931471805599453
Kerima,Codenie,F,802,862-4740,WEST RUPERT,VT,5776,S,N,0.5,3.6,3300,0,0,0.061200000000000004,-0.6931471805599453
Ware,Forier,M,404,991-7096,FORT BENNING,GA,31905,S,N,0.5,4.4,2700,0,0,0.1012,-0.6931471805599453
Ware,Forier,M,404,991-7096,FORT BENNING,GA,31905,S,N,0.5,4.4,2700,0,0,0.1012,-0.6931471805599453
Zhiliang,Pusterhofer,M,978,200-8353,PINEHURST,MA,1866,S,N,10.0,5.3,3575,0,0,5.110525,2.302585092994046
Zhiliang,Pusterhofer,M,978,200-8353,PINEHURST,MA,1866,S,N,10.0,5.3,3575,0,0,5.110525,2.302585092994046
Geunbae,Urbano,F,801,691-3228,COALVILLE,UT,84017,S,Y,3.0,7.0,2475,0,2475,1.7535,1.0986122886681098
Geunbae,Urbano,F,801,691-3228,COALVILLE,UT,84017,S,Y,3.0,7.0,2475,0,2475,1.7535,1.0986122886681098
Morteza,Isaac,M,864,201-2971,PLUM BRANCH,SC,29845,S,Y,5.5,7.0,3300,0,3300,3.388,1.7047480922384253
Morteza,Isaac,M,864,201-2971,PLUM BRANCH,SC,29845,S,Y,5.5,7.0,3300,0,3300,3.388,1.7047480922384253
Junguk,Neiman,F,502,578-1696,BLUE RIVER,KY,41607,M,N,9.0,6.0,0,40,0,5.397600000000001,2.1972245773362196
Junguk,Neiman,F,502,578-1696,BLUE RIVER,KY,41607,M,N,9.0,6.0,0,40,0,5.397600000000001,2.1972245773362196
Tsun,Tzolovski,M,605,610-3943,SIOUX FALLS,SD,57106,M,N,4.0,0.0,0,0,0,0.0,1.3862943611198906
Tsun,Tzolovski,M,605,610-3943,SIOUX FALLS,SD,57106,M,N,4.0,0.0,0,0,0,0.0,1.3862943611198906
Hyunok,Meuter,F,401,131-8783,PAWTUCKET,RI,2862,S,Y,4.0,0.0,0,0,0,0.0,1.3862943611198906
Hyunok,Meuter,F,401,131-8783,PAWTUCKET,RI,2862,S,Y,4.0,0.0,0,0,0,0.0,1.3862943611198906
Sumitaka,Scholtes,F,207,873-4671,ROCKWOOD,ME,4478,S,N,8.0,8.5,2850,0,0,6.55775,2.0794415416798357
Sumitaka,Scholtes,F,207,873-4671,ROCKWOOD,ME,4478,S,N,8.0,8.5,2850,0,0,6.55775,2.0794415416798357
Harriett,Jushchenko,M,814,331-6268,LANSFORD,PA,18232,M,Y,3.0,3.07,0,0,0,0.921,1.0986122886681098
Harriett,Jushchenko,M,814,331-6268,LANSFORD,PA,18232,M,Y,3.0,3.07,0,0,0,0.921,1.0986122886681098
Weining,Sreenan,F,571,313-4003,HUME,VA,22639,M,N,6.5,5.75,0,1800,0,3.634,1.8718021769015913
Weining,Sreenan,F,571,313-4003,HUME,VA,22639,M,N,6.5,5.75,0,1800,0,3.634,1.8718021769015913
M'hamed,Crabtree,M,808,290-7967,KAUMAKANI,HI,96747,M,N,6.5,8.25,0,2080,0,5.1909,1.8718021769015913
M'hamed,Crabtree,M,808,290-7967,KAUMAKANI,HI,96747,M,N,6.5,8.25,0,2080,0,5.1909,1.8718021769015913
Wiiliam,Yaoi,F,206,358-2513,PORT HADLOCK,WA,98339,M,N,5.0,0.0,0,0,0,0.0,1.6094379124341003
Wiiliam,Yaoi,F,206,358-2513,PORT HADLOCK,WA,98339,M,N,5.0,0.0,0,0,0,0.0,1.6094379124341003
Filipe,Faulstich,M,307,778-5860,MORAN,WY,83013,M,Y,7.0,0.0,0,0,0,0.0,1.9459101490553132
Filipe,Faulstich,M,307,778-5860,MORAN,WY,83013,M,Y,7.0,0.0,0,0,0,0.0,1.9459101490553132
Heesung,Kameny,M,316,429-1131,CHEROKEE,KS,66724,S,N,4.5,6.45,2250,0,0,2.757375,1.5040773967762742
Heesung,Kameny,M,316,429-1131,CHEROKEE,KS,66724,S,N,4.5,6.45,2250,0,0,2.757375,1.5040773967762742
Poorav,Musen,M,603,254-6673,FREEDOM,NH,3836,M,Y,5.0,0.0,0,0,0,0.0,1.6094379124341003
Poorav,Musen,M,603,254-6673,FREEDOM,NH,3836,M,Y,5.0,0.0,0,0,0,0.0,1.6094379124341003
Stafford,Bustami,M,308,860-3616,ASHLAND,NE,68003,S,Y,3.5,6.84,103,0,103,2.3799096,1.252762968495368
Stafford,Bustami,M,308,860-3616,ASHLAND,NE,68003,S,Y,3.5,6.84,103,0,103,2.3799096,1.252762968495368
Kazuyoshi,McCallum,F,504,139-8128,GRANT,MT,59066,S,N,8.0,6.0,4500,0,0,5.3889,2.0794415416798357
Kazuyoshi,McCallum,F,504,139-8128,GRANT,MT,59066,S,N,8.0,6.0,4500,0,0,5.3889,2.0794415416798357
Tien,Blot,M,770,615-1712,MCDONOUGH,GA,30252,S,Y,8.0,6.0,2700,0,3000,4.458,2.0794415416798357
Tien,Blot,M,770,615-1712,MCDONOUGH,GA,30252,S,Y,8.0,6.0,2700,0,3000,4.458,2.0794415416798357
Newton,Episkopou,F,302,224-8702,REHOBOTH BEACH,DE,19971,S,N,6.5,5.95,110,0,0,3.860955,1.8718021769015913
Newton,Episkopou,F,302,224-8702,REHOBOTH BEACH,DE,19971,S,N,6.5,5.95,110,0,0,3.860955,1.8718021769015913
Toshimo,Clowes,F,515,966-1054,LIBERTYVILLE,IA,52567,S,Y,0.5,0.935984,40,0,40,0.046050412799999996,-0.6931471805599453
Toshimo,Clowes,F,515,966-1054,LIBERTYVILLE,IA,52567,S,Y,0.5,0.935984,40,0,40,0.046050412799999996,-0.6931471805599453
Sterling,Scholtes,M,308,429-3671,SPARKS,NE,69220,S,N,2.0,5.685643,103,0,0,1.1312723880000002,0.6931471805599453
Sterling,Scholtes,M,308,429-3671,SPARKS,NE,69220,S,N,2.0,5.685643,103,0,0,1.1312723880000002,0.6931471805599453
Katsushi,Deak,M,425,809-1196,STEPTOE,WA,99174,S,N,5.5,0.0,0,0,0,0.0,1.7047480922384253
Katsushi,Deak,M,425,809-1196,STEPTOE,WA,99174,S,N,5.5,0.0,0,0,0,0.0,1.7047480922384253
Surendra,Ahrenberg,F,410,960-2252,PATUXENT RIVER,MD,20670,M,Y,7.5,4.75,0,4800,2400,3.2205,2.0149030205422647
Surendra,Ahrenberg,F,410,960-2252,PATUXENT RIVER,MD,20670,M,Y,7.5,4.75,0,4800,2400,3.2205,2.0149030205422647
Kojiro,Dunlop,F,785,448-8714,GLADE,KS,67639,M,N,9.5,6.45,0,4500,0,5.83725,2.2512917986064953
Kojiro,Dunlop,F,785,448-8714,GLADE,KS,67639,M,N,9.5,6.45,0,4500,0,5.83725,2.2512917986064953
Zavid,Kameny,M,623,655-8282,GLENDALE,AZ,85312,M,N,6.5,3.7224998,0,4200,0,2.2632798779999996,1.8718021769015913
Zavid,Kameny,M,623,655-8282,GLENDALE,AZ,85312,M,N,6.5,3.7224998,0,4200,0,2.2632798779999996,1.8718021769015913
Mirion,Boigelot,M,213,698-5146,WHEATLAND,CA,95692,M,N,10.0,9.3,0,174,0,9.283818,2.302585092994046
Mirion,Boigelot,M,213,698-5146,WHEATLAND,CA,95692,M,N,10.0,9.3,0,174,0,9.283818,2.302585092994046
Wanghong,Petereit,F,918,430-2209,ELK CITY,OK,73644,S,Y,9.5,6.25,1000,0,1000,5.8125,2.2512917986064953
Wanghong,Petereit,F,918,430-2209,ELK CITY,OK,73644,S,Y,9.5,6.25,1000,0,1000,5.8125,2.2512917986064953
Weiru,Hasselbring,M,318,888-2542,BATON ROUGE,LA,70893,S,Y,0.5,2.0,4500,0,1000,-0.01,-0.6931471805599453
Weiru,Hasselbring,M,318,888-2542,BATON ROUGE,LA,70893,S,Y,0.5,2.0,4500,0,1000,-0.01,-0.6931471805599453
Ghulam,Veillon,F,219,817-7063,EVANSVILLE,IN,47712,M,Y,9.0,3.4,0,2000,1000,2.958,2.1972245773362196
Ghulam,Veillon,F,219,817-7063,EVANSVILLE,IN,47712,M,Y,9.0,3.4,0,2000,1000,2.958,2.1972245773362196
Tarang,Getfert,F,406,329-1705,BOZEMAN,MT,59772,M,N,1.0,4.916379,0,3800,0,0.304815498,0.0
Tarang,Getfert,F,406,329-1705,BOZEMAN,MT,59772,M,N,1.0,4.916379,0,3800,0,0.304815498,0.0
Keijiro,Bolsens,F,802,787-7390,KILLINGTON,KS,66039,M,Y,1.0,3.6,0,6600,3300,0.1925,0.0
Keijiro,Bolsens,F,802,787-7390,KILLINGTON,KS,66039,M,Y,1.0,3.6,0,6600,3300,0.1925,0.0
Micah,Rollins,F,907,388-3820,ANCHORAGE,AK,99516,S,N,0.5,0.0,0,0,0,0.0,-0.6931471805599453
Micah,Rollins,F,907,388-3820,ANCHORAGE,AK,99516,S,N,0.5,0.0,0,0,0,0.0,-0.6931471805599453
Qinsi,Boersen,M,913,214-7389,MUNDEN,KS,66959,S,N,3.0,6.45,2250,0,0,1.789875,1.0986122886681098
Qinsi,Boersen,M,913,214-7389,MUNDEN,KS,66959,S,N,3.0,6.45,2250,0,0,1.789875,1.0986122886681098
Yoneo,McMorrow,M,219,860-9385,GREENWOOD,IN,46142,S,Y,5.0,3.4,1000,0,1000,1.632,1.6094379124341003
Yoneo,McMorrow,M,219,860-9385,GREENWOOD,IN,46142,S,Y,5.0,3.4,1000,0,1000,1.632,1.6094379124341003
Gyula,Perz,M,479,699-1647,FOX,AR,72051,S,Y,2.0,4.9682083,20,0,20,0.9916543766999999,0.6931471805599453
Gyula,Perz,M,479,699-1647,FOX,AR,72051,S,Y,2.0,4.9682083,20,0,20,0.9916543766999999,0.6931471805599453
Kui,Lamparter,M,860,299-9400,MANCHESTER,KY,40050,S,Y,4.5,5.0,12750,0,0,1.948266517,1.5040773967762742
Kui,Lamparter,M,860,299-9400,MANCHESTER,KY,40050,S,Y,4.5,5.0,12750,0,0,1.948266517,1.5040773967762742
Yuejian,Federico,M,205,717-6659,TUSKEGEE INSTITUTE,AL,36088,S,N,5.5,5.0,1500,0,0,2.675,1.7047480922384253
Yuejian,Federico,M,205,717-6659,TUSKEGEE INSTITUTE,AL,36088,S,N,5.5,5.0,1500,0,0,2.675,1.7047480922384253
Giorgio,Partove,M,803,397-6786,GRAY COURT,SC,29645,M,Y,6.0,7.0,0,6600,3300,3.507,1.791759469228055
Giorgio,Partove,M,803,397-6786,GRAY COURT,SC,29645,M,Y,6.0,7.0,0,6600,3300,3.507,1.791759469228055
Hakjong,Banning,F,716,230-8533,TILLSON,NY,12486,M,Y,3.5,4.1564026,0,0,1000,1.413176884,1.252762968495368
Hakjong,Banning,F,716,230-8533,TILLSON,NY,12486,M,Y,3.5,4.1564026,0,0,1000,1.413176884,1.252762968495368
Vasudev,Machine,M,505,445-9284,TRAMPAS,NM,87576,S,Y,4.0,5.3,3300,0,3300,1.7702,1.3862943611198906
Vasudev,Machine,M,505,445-9284,TRAMPAS,NM,87576,S,Y,4.0,5.3,3300,0,3300,1.7702,1.3862943611198906
Hanspeter,Therrien,M,787,598-2786,SAN JUAN,PR,933,S,Y,4.0,0.0,0,0,0,0.0,1.3862943611198906
Hanspeter,Therrien,M,787,598-2786,SAN JUAN,PR,933,S,Y,4.0,0.0,0,0,0,0.0,1.3862943611198906
Mitsuru,Acklen,F,401,317-6972,WAKEFIELD,RI,2880,M,N,6.5,0.0,0,0,0,0.0,1.8718021769015913
Mitsuru,Acklen,F,401,317-6972,WAKEFIELD,RI,2880,M,N,6.5,0.0,0,0,0,0.0,1.8718021769015913
Sadun,Weismantel,F,202,688-8067,WASHINGTON,DC,20433,S,N,4.0,9.0,1370,0,0,3.4766999999999997,1.3862943611198906
Sadun,Weismantel,F,202,688-8067,WASHINGTON,DC,20433,S,N,4.0,9.0,1370,0,0,3.4766999999999997,1.3862943611198906
Alongkrit,Livari,M,520,715-5565,MESA,AZ,85203,M,Y,4.5,3.4125,0,4200,2300,1.3138125,1.5040773967762742
Alongkrit,Livari,M,520,715-5565,MESA,AZ,85203,M,Y,4.5,3.4125,0,4200,2300,1.3138125,1.5040773967762742
Yasser,Skaar,F,307,985-2946,ARVADA,WY,82831,S,N,2.0,0.0,0,0,0,0.0,0.6931471805599453
Yasser,Skaar,F,307,985-2946,ARVADA,WY,82831,S,N,2.0,0.0,0,0,0,0.0,0.6931471805599453
Jordan,Chrzastowski,F,775,369-9848,LAS VEGAS,NV,89112,S,N,10.0,0.0,0,0,0,0.0,2.302585092994046
Jordan,Chrzastowski,F,775,369-9848,LAS VEGAS,NV,89112,S,N,10.0,0.0,0,0,0,0.0,2.302585092994046
Amnon,Tawfik,M,206,348-8695,MOCLIPS,WA,98562,M,Y,6.5,0.0,0,0,0,0.0,1.8718021769015913
Amnon,Tawfik,M,206,348-8695,MOCLIPS,WA,98562,M,Y,6.5,0.0,0,0,0,0.0,1.8718021769015913
Yinlin,Lester,F,310,857-3699,ROSEMEAD,CA,91772,S,N,6.5,9.3,87,0,0,6.036909,1.8718021769015913
Yinlin,Lester,F,310,857-3699,ROSEMEAD,CA,91772,S,N,6.5,9.3,87,0,0,6.036909,1.8718021769015913
Pavol,Riguzzi,M,641,972-3316,ROLFE,IA,50581,M,Y,8.0,8.98,0,80,40,7.173224,2.0794415416798357
Pavol,Riguzzi,M,641,972-3316,ROLFE,IA,50581,M,Y,8.0,8.98,0,80,40,7.173224,2.0794415416798357
Hartmann,Lvov,F,901,343-8490,CHARLESTON,TN,37310,M,Y,3.5,0.0,0,0,0,0.0,1.252762968495368
Hartmann,Lvov,F,901,343-8490,CHARLESTON,TN,37310,M,Y,3.5,0.0,0,0,0,0.0,1.252762968495368
Krishnamurthi,Braunschweig,M,260,588-7746,LUCERNE,IN,46950,M,Y,2.0,3.4,0,2000,1000,0.578,0.6931471805599453
Krishnamurthi,Braunschweig,M,260,588-7746,LUCERNE,IN,46950,M,Y,2.0,3.4,0,2000,1000,0.578,0.6931471805599453
Atsuo,Peitgen,M,402,234-3085,HARVARD,NE,68944,M,N,2.5,6.5736103,0,206,0,1.629860938,0.9162907318741551
Atsuo,Peitgen,M,402,234-3085,HARVARD,NE,68944,M,N,2.5,6.5736103,0,206,0,1.629860938,0.9162907318741551
Shashi,Taimanov,M,224,783-2650,MEREDOSIA,IL,62665,M,N,7.0,3.0,0,4000,0,1.98,1.9459101490553132
Shashi,Taimanov,M,224,783-2650,MEREDOSIA,IL,62665,M,N,7.0,3.0,0,4000,0,1.98,1.9459101490553132
Andrzej,Schwiegelshohn,M,304,802-4481,ADVENT,WV,25231,M,Y,4.0,5.1000004,0,4000,2000,1.7340001360000001,1.3862943611198906
Andrzej,Schwiegelshohn,M,304,802-4481,ADVENT,WV,25231,M,Y,4.0,5.1000004,0,4000,2000,1.7340001360000001,1.3862943611198906
Mitesh,Pettis,F,251,462-3030,ORANGE BEACH,AL,36561,M,Y,4.5,5.0,0,3000,300,2.085,1.5040773967762742
Mitesh,Pettis,F,251,462-3030,ORANGE BEACH,AL,36561,M,Y,4.5,5.0,0,3000,300,2.085,1.5040773967762742
Ewgeni,Palacharla,M,430,118-5427,DALLAS,TX,75380,M,N,10.0,0.0,0,0,0,0.0,2.302585092994046
Ewgeni,Palacharla,M,430,118-5427,DALLAS,TX,75380,M,N,10.0,0.0,0,0,0,0.0,2.302585092994046
M'hamed,Crabtree,M,208,290-7967,SALMON,HI,96747,M,Y,6.5,7.8,0,6600,3300,5.1909,1.8718021769015913
M'hamed,Crabtree,M,208,290-7967,SALMON,HI,96747,M,Y,6.5,7.8,0,6600,3300,5.1909,1.8718021769015913
Ajai,Reboh,M,518,533-3436,TUPPER LAKE,NY,12986,S,Y,3.0,4.127439,0,0,1000,1.19695731,1.0986122886681098
Ajai,Reboh,M,518,533-3436,TUPPER LAKE,NY,12986,S,Y,3.0,4.127439,0,0,1000,1.19695731,1.0986122886681098
Bojana,Roodyn,F,787,838-3290,PONCE,PR,733,M,Y,10.0,0.0,0,0,0,0.0,2.302585092994046
Bojana,Roodyn,F,787,838-3290,PONCE,PR,733,M,Y,10.0,0.0,0,0,0,0.0,2.302585092994046
Anand,Giovini,M,505,451-5152,LA MADERA,NM,87539,M,N,2.0,5.3,0,6600,0,0.7102,0.6931471805599453
Anand,Giovini,M,505,451-5152,LA MADERA,NM,87539,M,N,2.0,5.3,0,6600,0,0.7102,0.6931471805599453
Hanspeter,Therrien,F,701,598-2786,WEST FARGO,PR,933,M,Y,4.0,2.2194002,0,6600,3300,0.0,1.3862943611198906
Hanspeter,Therrien,F,701,598-2786,WEST FARGO,PR,933,M,Y,4.0,2.2194002,0,6600,3300,0.0,1.3862943611198906
Weihai,Galtieli,F,505,150-3616,ALBUQUERQUE,NM,87194,S,N,6.5,5.3,3300,0,0,3.2701,1.8718021769015913
Weihai,Galtieli,F,505,150-3616,ALBUQUERQUE,NM,87194,S,N,6.5,5.3,3300,0,0,3.2701,1.8718021769015913
Nilanjan,Pittarelli,F,641,524-3617,WATERVILLE,IA,52170,S,N,4.0,6.339211,40,0,0,2.5331487160000004,1.3862943611198906
Nilanjan,Pittarelli,F,641,524-3617,WATERVILLE,IA,52170,S,N,4.0,6.339211,40,0,0,2.5331487160000004,1.3862943611198906
Sedat,Breeding,F,302,682-7881,WILMINGTON,DE,19808,S,Y,3.5,4.245455,110,0,110,1.476569249,1.252762968495368
Sedat,Breeding,F,302,682-7881,WILMINGTON,DE,19808,S,Y,3.5,4.245455,110,0,110,1.476569249,1.252762968495368
Nidapan,Etzl,F,720,374-5033,KIRK,CO,80824,S,Y,3.5,4.63,0,0,0,1.6205,1.252762968495368
Nidapan,Etzl,F,720,374-5033,KIRK,CO,80824,S,Y,3.5,4.63,0,0,0,1.6205,1.252762968495368
Torgrim,Takizawa,M,770,533-9823,HOSCHTON,GA,30548,S,N,8.5,6.0,2700,0,0,4.938,2.1400661634962708
Torgrim,Takizawa,M,770,533-9823,HOSCHTON,GA,30548,S,N,8.5,6.0,2700,0,0,4.938,2.1400661634962708
Alun,Thimbleby,M,971,435-8646,MANNING,OR,97125,S,N,0.5,7.4102564,159,0,0,0.35873051229999997,-0.6931471805599453
Alun,Thimbleby,M,971,435-8646,MANNING,OR,97125,S,N,0.5,7.4102564,159,0,0,0.35873051229999997,-0.6931471805599453
Brig,Lackinger,M,802,627-7125,WINDSOR,VT,5089,S,Y,6.5,4.298331,3300,0,3300,2.510225304,1.8718021769015913
Brig,Lackinger,M,802,627-7125,WINDSOR,VT,5089,S,Y,6.5,4.298331,3300,0,3300,2.510225304,1.8718021769015913
Mar,Andraka,F,330,622-8780,LIBERTY CENTER,OH,43532,M,Y,10.0,3.8655128,0,2600,1300,3.714757801,2.302585092994046
Mar,Andraka,F,330,622-8780,LIBERTY CENTER,OH,43532,M,Y,10.0,3.8655128,0,2600,1300,3.714757801,2.302585092994046
